,Unnamed: 0_x,rank,artist_name,country,Unnamed: 0_y,genre,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,boringness
71,0,1,Lana Del Rey,Jordan,150110,Pop,Coachella - Woodstock In My Mind,5UPHeuDP0AnG830Yf3bJJD,62,0.189,0.535,258398,0.6579999999999999,4.11e-05,0.0683,-7.425,0.0998,129.835,0.413,241.71
72,0,1,Lana Del Rey,Jordan,150584,Pop,Money Power Glory,7Ms58r8G6Y0r1XLtpwoGxN,62,0.583,0.349,270680,0.525,0.0,0.35,-6.829,0.0451,136.762,0.28800000000000003,217.333
73,0,1,Lana Del Rey,Jordan,150828,Pop,Music To Watch Boys To,34rRFl0bz9PocxWuO2ca5J,63,0.713,0.4,290626,0.494,0.000334,0.238,-8.04,0.0367,132.016,0.134,213.37599999999998
74,0,1,Lana Del Rey,Jordan,151000,Pop,Pretty When You Cry,6PnluwP0fjGnpIBsqTdUTq,61,0.399,0.509,234147,0.547,0.0,0.215,-6.547999999999999,0.0417,109.436,0.197,208.48800000000003
75,0,1,Lana Del Rey,Jordan,151392,Pop,God Bless America - And All The Beautiful Women In It,7nns9KjsadA1Cx7as2eGNG,61,0.411,0.374,276437,0.6970000000000001,0.211,0.122,-6.544,0.0637,87.96,0.244,188.516
76,0,1,Lana Del Rey,Jordan,151542,Pop,When The World Was At War We Kept Dancing,0dssTLrqY79Klk6jx2RXCj,61,0.097,0.616,275617,0.605,0.00812,0.165,-7.234,0.0343,116.031,0.185,230.897
77,0,1,Lana Del Rey,Jordan,151614,Pop,Carmen,2wiXEarKt55K8aW8elRqDW,54,0.098,0.524,248720,0.4270000000000001,0.000273,0.129,-9.57,0.0297,100.024,0.0379,185.554
78,0,1,Lana Del Rey,Jordan,151713,Pop,Black Beauty,63hHlajVLQnlFMAqSyePxO,59,0.27,0.32,314533,0.529,0.0136,0.0942,-7.595,0.0436,119.898,0.103,197.203
79,0,1,Lana Del Rey,Jordan,152014,Pop,Cola,6LrNqp69g8ngQ0Oem7DGWK,54,0.0699,0.298,260894,0.6679999999999999,2.44e-05,0.59,-5.5360000000000005,0.0478,110.063,0.121,201.127
80,0,1,Lana Del Rey,Jordan,152075,Pop,Without You,7cpHPzPgqKor6gv6nTkJ4R,54,0.636,0.586,229294,0.593,0.000131,0.115,-8.394,0.0329,111.942,0.6679999999999999,221.44799999999998
81,0,1,Lana Del Rey,Jordan,152228,Pop,This Is What Makes Us Girls,6QOU3FhUkPeA2RtaXcvgi7,53,0.0904,0.534,238427,0.8420000000000001,0.0388,0.203,-7.0310000000000015,0.0925,138.004,0.441,268.573
82,1,2,Pink Floyd,Jordan,153087,Rock,Waiting for the Worms,2DVkYfl2YuOMlRfC98srEG,54,0.578,0.568,237098,0.413,0.00589,0.535,-13.594,0.0298,75.866,0.667,160.372
83,1,2,Pink Floyd,Jordan,153093,Rock,One of These Days,6uU0Hu8oVk9gBihokcrDMH,55,0.00611,0.381,354613,0.506,0.846,0.535,-15.094,0.0468,103.806,0.4,177.41199999999995
84,1,2,Pink Floyd,Jordan,153629,Rock,Sheep,55e99bv2wlgTYtNEYHWtN1,54,0.0648,0.28,619079,0.716,0.512,0.512,-12.095,0.0986,135.409,0.0616,222.91400000000002
85,1,2,Pink Floyd,Jordan,153913,Rock,Marooned,6bIPHR8AJG5HAcn9oF21Ma,56,0.386,0.412,330385,0.34,0.574,0.12,-14.836,0.0294,74.212,0.14400000000000002,134.57600000000002
86,1,2,Pink Floyd,Jordan,154036,Rock,Lost for Words,4Ev1LZ4uzjnSvDHpgdyBZK,56,0.128,0.599,314961,0.399,0.0034200000000000003,0.7120000000000001,-14.014,0.0248,96.327,0.222,182.11300000000003
87,1,2,Pink Floyd,Jordan,154273,Rock,Coming Back to Life,1bQ4zbP8Fo0qAePTSOfYji,56,0.464,0.28600000000000003,379241,0.499,0.000682,0.102,-11.095999999999998,0.044,176.437,0.145,243.84099999999998
88,1,2,Pink Floyd,Jordan,154807,Rock,On the Turning Away,7KA6U0WOHdGxWWLGPYN2Sb,52,0.365,0.451,341667,0.402,0.000746,0.076,-12.135,0.0297,100.411,0.244,173.576
89,1,2,Pink Floyd,Jordan,155539,Rock,San Tropez,3kbUFmLV5SHVQonfOpNgkd,52,0.171,0.691,223067,0.324,0.0219,0.0674,-15.367,0.0446,121.664,0.5429999999999999,207.797
90,1,2,Pink Floyd,Jordan,155695,Rock,A Pillow of Winds,7krbQbYq63hcwVMNW1R0tD,52,0.452,0.37,312893,0.211,0.0016600000000000002,0.0857,-16.114,0.0312,142.708,0.223,184.69400000000002
91,1,2,Pink Floyd,Jordan,155725,Rock,Keep Talking,0vI64OhYqTo6KYswDlx0yT,53,0.188,0.496,370667,0.7709999999999999,0.00929,0.0788,-11.938,0.0528,100.298,0.24,215.06
92,1,2,Pink Floyd,Jordan,155833,Rock,Poles Apart,6uE9hF8fIb6shBXrrzA12U,53,0.3,0.162,423064,0.411,0.0775,0.687,-11.333,0.0347,61.418,0.247,107.385
93,1,2,Pink Floyd,Jordan,156152,Rock,Pigs on the Wing 2,1OzTJHmUMMYPQpMLxZYHlU,51,0.256,0.596,86697,0.17,4.39e-05,0.0772,-19.58,0.043,128.585,0.486,185.605
94,1,2,Pink Floyd,Jordan,166149,Rock,Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,77,0.735,0.481,334744,0.262,0.0114,0.8320000000000001,-15.73,0.0414,122.883,0.375,181.453
95,1,2,Pink Floyd,Jordan,166185,Rock,Comfortably Numb,5HNCy40Ni5BZJFw1TKzRsC,75,0.15,0.472,382297,0.366,0.308,0.0837,-12.595,0.0286,127.167,0.171,198.372
96,1,2,Pink Floyd,Jordan,166197,Rock,"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,77,0.0781,0.6940000000000001,238747,0.394,0.000677,0.247,-15.880999999999998,0.0428,104.126,0.7190000000000001,197.045
97,1,2,Pink Floyd,Jordan,166227,Rock,Money,0vFOzaXqZHahrZp6enQwQb,74,0.0241,0.469,382834,0.537,0.00201,0.269,-10.421,0.152,124.193,0.7829999999999999,214.372
98,1,2,Pink Floyd,Jordan,166464,Rock,Time,3TO7bbrUKrOSPGRTB5MeCz,70,0.521,0.358,413947,0.48,0.00428,0.17800000000000002,-11.79,0.0849,120.317,0.35600000000000004,192.327
99,1,2,Pink Floyd,Jordan,166627,Rock,Breathe (In the Air),2ctvdKmETyOzPb2GiJJT53,69,0.391,0.431,169535,0.375,0.721,0.14300000000000002,-15.142,0.0347,128.153,0.258,193.611
100,1,2,Pink Floyd,Jordan,166802,Rock,Hey You,7F02x6EKYIQV3VcTaTm7oN,68,0.221,0.588,278441,0.301,0.00236,0.128,-14.979,0.0294,112.458,0.19,186.37900000000002
